id,booking_time,room_type,price,reservation_type,check_in_time,check_out_time,adults,children,night_stay,name,country_code,identity_number,age,gender,phone,email
531,2020-09-19,Regular,1000000,OTA-Tiket.com,2020-09-21 18:00:00,2020-09-28 01:00:00,4,2,6,Guest 7286,ID,22517186,65,Female,+62-8515382,guest9034@example.com
532,2020-02-22,Standard,500000,Walk-in,2020-03-04 16:00:00,2020-03-15 03:00:00,3,1,10,Guest 9824,ID,95734609,32,Female,+62-8932103,guest4977@example.com
533,2023-11-05,Regular,1000000,OTA-Traveloka,2023-11-24 14:00:00,2023-12-07 01:00:00,3,0,12,Guest 8062,MY,52056252,27,Male,+62-3116703,guest1556@example.com
534,2022-12-19,Standard,500000,OTA-Booking.com,2023-01-13 14:00:00,2023-01-27 00:00:00,3,2,13,Guest 5032,SG,15901845,54,Female,+62-8055515,guest3877@example.com
535,2024-05-11,Family,1000000,Group Travel Agent,2024-06-06 18:00:00,2024-06-18 02:00:00,2,1,11,Guest 4440,MY,23355544,57,Female,+62-5984720,guest6328@example.com
536,2022-09-25,Standard,500000,Group Travel Agent,2022-10-10 17:00:00,2022-10-21 02:00:00,3,0,10,Guest 1042,MY,23598480,18,Female,+62-4452533,guest1666@example.com
537,2022-09-12,Family,1000000,OTA-Booking.com,2022-09-15 15:00:00,2022-09-23 00:00:00,1,2,7,Guest 6311,ID,43052641,51,Female,+62-4198759,guest8031@example.com
538,2022-05-13,Presidential,3000000,Walk-in,2022-05-26 14:00:00,2022-05-31 21:00:00,3,1,5,Guest 3715,MY,80736052,55,Male,+62-2311637,guest9201@example.com
539,2024-02-09,Presidential,3000000,Walk-in,2024-02-12 17:00:00,2024-02-15 03:00:00,4,0,2,Guest 9056,SG,88074281,49,Male,+62-6095303,guest1043@example.com
540,2023-06-03,Family,1000000,OTA-Tiket.com,2023-06-18 14:00:00,2023-06-30 22:00:00,4,2,12,Guest 2277,SG,18418650,62,Male,+62-3961411,guest2722@example.com
541,2024-04-24,Suite,2500000,OTA-Booking.com,2024-05-16 14:00:00,2024-05-21 21:00:00,1,0,5,Guest 3650,SG,26688638,60,Female,+62-7296409,guest4244@example.com
542,2022-09-06,Presidential,3000000,OTA-Traveloka,2022-10-02 16:00:00,2022-10-07 01:00:00,4,1,4,Guest 7145,SG,96021442,48,Female,+62-2842036,guest5387@example.com
543,2024-07-27,Family,1000000,OTA-Booking.com,2024-08-26 15:00:00,2024-09-10 01:00:00,3,2,14,Guest 6444,MY,56218961,55,Male,+62-5722594,guest1658@example.com
544,2022-09-29,Family,1000000,OTA-Tiket.com,2022-10-14 18:00:00,2022-10-23 03:00:00,1,2,8,Guest 5285,PH,27114405,41,Male,+62-5412684,guest9814@example.com
545,2024-05-13,Presidential,3000000,OTA-Traveloka,2024-06-03 17:00:00,2024-06-17 00:00:00,2,1,13,Guest 2597,SG,29706401,46,Male,+62-3187569,guest5113@example.com
546,2020-11-23,Family,1000000,Walk-in,2020-12-10 14:00:00,2020-12-25 01:00:00,3,2,14,Guest 3656,SG,88661779,27,Male,+62-2539149,guest8197@example.com
547,2021-10-02,Standard,500000,OTA-Traveloka,2021-10-03 18:00:00,2021-10-06 01:00:00,3,0,2,Guest 1269,TH,50178753,61,Female,+62-3655524,guest5219@example.com
548,2020-05-11,Standard,500000,Walk-in,2020-06-08 18:00:00,2020-06-17 01:00:00,4,2,8,Guest 5857,MY,10865828,31,Male,+62-1783000,guest6560@example.com
549,2023-06-20,Fancy,2000000,Walk-in,2023-07-10 14:00:00,2023-07-24 01:00:00,4,0,13,Guest 1114,ID,88410364,48,Male,+62-8381196,guest4157@example.com
550,2024-08-20,Suite,2500000,OTA-Traveloka,2024-08-26 14:00:00,2024-09-01 01:00:00,2,0,5,Guest 4172,TH,60376274,60,Female,+62-5104485,guest3457@example.com
551,2023-09-14,Presidential,3000000,Group Travel Agent,2023-10-10 14:00:00,2023-10-21 01:00:00,4,0,10,Guest 7669,ID,50089135,31,Male,+62-1605125,guest4532@example.com
552,2023-10-09,Deluxe,1500000,Group Travel Agent,2023-10-14 17:00:00,2023-10-24 01:00:00,3,1,9,Guest 6337,ID,21880799,27,Male,+62-3008014,guest7309@example.com
553,2023-11-02,Fancy,2000000,OTA-Tiket.com,2023-11-13 14:00:00,2023-11-20 23:00:00,1,0,7,Guest 4023,MY,80217945,32,Female,+62-4600555,guest8904@example.com
554,2021-06-12,Suite,2500000,OTA-Tiket.com,2021-06-16 17:00:00,2021-06-24 04:00:00,4,1,7,Guest 9138,SG,53520325,39,Female,+62-1536326,guest2123@example.com
555,2023-01-07,Presidential,3000000,OTA-Traveloka,2023-01-11 17:00:00,2023-01-17 03:00:00,1,2,5,Guest 2310,MY,56397156,29,Male,+62-3194836,guest5528@example.com
556,2021-01-12,Standard,500000,OTA-Traveloka,2021-01-17 18:00:00,2021-01-23 03:00:00,1,2,5,Guest 2416,SG,92111885,60,Male,+62-9032985,guest3044@example.com
557,2020-02-25,Standard,500000,OTA-Tiket.com,2020-02-29 17:00:00,2020-03-04 04:00:00,1,0,3,Guest 8314,TH,91840389,44,Female,+62-1529171,guest5361@example.com
558,2024-06-13,Deluxe,1500000,Group Travel Agent,2024-06-15 18:00:00,2024-06-22 05:00:00,4,2,6,Guest 4221,SG,99312050,37,Female,+62-7302002,guest8982@example.com
559,2023-11-30,Presidential,3000000,Group Travel Agent,2023-12-05 17:00:00,2023-12-20 04:00:00,1,2,14,Guest 8848,SG,18129945,50,Male,+62-2002592,guest5273@example.com
560,2024-04-06,Suite,2500000,OTA-Tiket.com,2024-05-02 18:00:00,2024-05-06 05:00:00,4,2,3,Guest 6970,TH,49704285,52,Male,+62-6065297,guest6655@example.com
561,2022-09-22,Regular,1000000,Walk-in,2022-10-18 18:00:00,2022-10-28 02:00:00,4,0,9,Guest 2040,SG,12534192,55,Male,+62-3109828,guest1524@example.com
562,2020-11-23,Standard,500000,OTA-Booking.com,2020-12-18 16:00:00,2020-12-30 23:00:00,3,0,12,Guest 6195,MY,92963482,56,Male,+62-4630527,guest8611@example.com
563,2023-12-02,Presidential,3000000,Walk-in,2023-12-28 17:00:00,2024-01-07 00:00:00,1,1,9,Guest 5118,TH,11284522,63,Male,+62-3058871,guest7095@example.com
564,2021-12-27,Presidential,3000000,Walk-in,2022-01-09 18:00:00,2022-01-13 04:00:00,4,1,3,Guest 1417,SG,34467187,52,Male,+62-1238553,guest9106@example.com
565,2023-10-21,Deluxe,1500000,OTA-Booking.com,2023-11-01 14:00:00,2023-11-07 21:00:00,4,2,6,Guest 5645,ID,53225447,59,Male,+62-8797132,guest9018@example.com
566,2023-07-24,Standard,500000,Group Travel Agent,2023-08-01 16:00:00,2023-08-12 02:00:00,1,0,10,Guest 6542,ID,75985020,42,Female,+62-3558617,guest4023@example.com
567,2021-05-21,Standard,500000,OTA-Booking.com,2021-05-23 17:00:00,2021-05-31 00:00:00,2,1,7,Guest 5822,MY,87108383,45,Male,+62-9019928,guest4035@example.com
568,2020-03-31,Fancy,2000000,OTA-Booking.com,2020-04-20 15:00:00,2020-05-02 02:00:00,3,0,11,Guest 3902,SG,15660511,49,Male,+62-9649829,guest9801@example.com
569,2020-01-09,Presidential,3000000,Walk-in,2020-01-30 17:00:00,2020-02-07 02:00:00,2,0,7,Guest 4829,SG,68604763,45,Male,+62-9759565,guest4860@example.com
570,2022-11-27,Presidential,3000000,Group Travel Agent,2022-12-21 17:00:00,2022-12-25 04:00:00,4,1,3,Guest 9251,ID,14533036,57,Male,+62-1132230,guest9010@example.com
571,2022-06-12,Regular,1000000,Group Travel Agent,2022-06-22 16:00:00,2022-07-02 23:00:00,3,1,10,Guest 6678,TH,79081096,21,Female,+62-6300696,guest7005@example.com
572,2024-04-15,Presidential,3000000,OTA-Booking.com,2024-05-06 18:00:00,2024-05-13 02:00:00,3,2,6,Guest 6775,ID,49441721,33,Female,+62-1530842,guest7944@example.com
573,2021-02-20,Suite,2500000,Walk-in,2021-03-01 15:00:00,2021-03-10 23:00:00,3,1,9,Guest 3681,ID,81543313,30,Male,+62-4305763,guest7836@example.com
574,2021-05-26,Standard,500000,OTA-Traveloka,2021-06-08 16:00:00,2021-06-19 01:00:00,4,0,10,Guest 2192,MY,87908388,36,Female,+62-3793078,guest1616@example.com
575,2021-03-29,Regular,1000000,Group Travel Agent,2021-04-25 16:00:00,2021-04-30 00:00:00,2,1,4,Guest 3856,PH,97910916,26,Female,+62-4104825,guest5402@example.com
576,2022-07-27,Fancy,2000000,OTA-Booking.com,2022-07-28 18:00:00,2022-08-11 01:00:00,3,0,13,Guest 4391,SG,41104434,45,Male,+62-5708291,guest7187@example.com
577,2023-11-27,Fancy,2000000,Walk-in,2023-12-07 14:00:00,2023-12-13 23:00:00,1,0,6,Guest 1720,SG,52101594,34,Male,+62-7727469,guest4303@example.com
578,2020-11-30,Family,1000000,Group Travel Agent,2020-12-03 16:00:00,2020-12-11 00:00:00,4,1,7,Guest 2612,TH,96798585,40,Male,+62-4532405,guest3296@example.com
579,2022-06-28,Regular,1000000,OTA-Tiket.com,2022-07-07 16:00:00,2022-07-09 03:00:00,2,0,1,Guest 9102,PH,18201970,28,Male,+62-9523853,guest2552@example.com
580,2021-08-26,Fancy,2000000,OTA-Tiket.com,2021-09-24 17:00:00,2021-09-27 02:00:00,4,1,2,Guest 3245,PH,29042375,37,Female,+62-2924267,guest5990@example.com
581,2020-12-30,Regular,1000000,Group Travel Agent,2021-01-23 14:00:00,2021-01-30 00:00:00,1,2,6,Guest 8337,SG,78452157,65,Male,+62-7319205,guest3448@example.com
582,2023-10-03,Deluxe,1500000,OTA-Booking.com,2023-10-17 16:00:00,2023-10-27 01:00:00,4,0,9,Guest 3954,TH,63197286,21,Female,+62-5415730,guest7984@example.com
583,2019-12-13,Deluxe,1500000,OTA-Traveloka,2020-01-04 15:00:00,2020-01-11 00:00:00,3,0,6,Guest 7865,MY,19796660,46,Male,+62-8181702,guest4979@example.com
584,2024-03-07,Regular,1000000,Walk-in,2024-03-29 15:00:00,2024-04-06 01:00:00,1,2,7,Guest 1571,ID,90266895,24,Male,+62-6893426,guest4443@example.com
585,2020-08-08,Deluxe,1500000,OTA-Tiket.com,2020-08-24 17:00:00,2020-09-01 02:00:00,3,0,7,Guest 3361,TH,36564217,64,Female,+62-9920014,guest4376@example.com
586,2020-01-30,Family,1000000,Walk-in,2020-02-14 14:00:00,2020-02-24 21:00:00,3,1,10,Guest 9683,SG,79033829,39,Male,+62-9996166,guest5914@example.com
587,2023-07-27,Deluxe,1500000,Walk-in,2023-08-16 18:00:00,2023-08-19 01:00:00,1,2,2,Guest 1647,MY,40928473,25,Female,+62-5683681,guest2631@example.com
588,2021-06-01,Regular,1000000,Walk-in,2021-06-29 18:00:00,2021-07-13 03:00:00,3,0,13,Guest 2417,ID,74260851,38,Female,+62-5230788,guest7374@example.com
589,2024-07-22,Presidential,3000000,Walk-in,2024-08-05 18:00:00,2024-08-10 05:00:00,1,2,4,Guest 4599,MY,62487911,29,Female,+62-2223747,guest6698@example.com
590,2020-10-12,Regular,1000000,Walk-in,2020-10-31 17:00:00,2020-11-07 01:00:00,4,0,6,Guest 3525,PH,96901449,59,Male,+62-4672441,guest5986@example.com
591,2023-01-11,Presidential,3000000,Walk-in,2023-02-04 16:00:00,2023-02-07 23:00:00,1,2,3,Guest 3570,TH,99907117,45,Male,+62-8719318,guest8240@example.com
592,2022-03-16,Standard,500000,OTA-Traveloka,2022-03-24 17:00:00,2022-04-04 01:00:00,3,0,10,Guest 1763,TH,88799601,50,Female,+62-2980328,guest2038@example.com
593,2022-08-13,Regular,1000000,OTA-Booking.com,2022-08-29 17:00:00,2022-09-11 03:00:00,1,0,12,Guest 4526,PH,34555042,49,Female,+62-4240057,guest4619@example.com
594,2023-08-24,Regular,1000000,Walk-in,2023-09-12 15:00:00,2023-09-19 01:00:00,1,1,6,Guest 2175,PH,27683339,64,Female,+62-9126368,guest8359@example.com
595,2021-08-03,Standard,500000,Walk-in,2021-08-31 18:00:00,2021-09-13 05:00:00,4,1,12,Guest 6500,TH,31045894,62,Male,+62-3498420,guest3038@example.com
596,2024-02-06,Suite,2500000,Walk-in,2024-02-27 15:00:00,2024-03-05 00:00:00,3,2,6,Guest 1322,MY,35260160,35,Male,+62-8671711,guest6093@example.com
597,2024-01-26,Deluxe,1500000,OTA-Booking.com,2024-02-06 17:00:00,2024-02-17 01:00:00,3,1,10,Guest 4058,SG,38246118,31,Male,+62-4512626,guest2681@example.com
598,2023-08-02,Fancy,2000000,OTA-Tiket.com,2023-08-25 14:00:00,2023-09-06 01:00:00,3,1,11,Guest 5703,SG,54844937,58,Male,+62-1902884,guest2289@example.com
599,2020-07-10,Deluxe,1500000,Walk-in,2020-07-13 14:00:00,2020-07-14 21:00:00,2,0,1,Guest 3721,TH,41483738,26,Female,+62-9726092,guest3627@example.com
600,2022-08-22,Fancy,2000000,OTA-Tiket.com,2022-09-01 16:00:00,2022-09-08 03:00:00,2,2,6,Guest 4426,TH,32696245,51,Male,+62-6999055,guest7625@example.com
601,2020-11-22,Presidential,3000000,OTA-Tiket.com,2020-11-25 15:00:00,2020-12-07 22:00:00,3,1,12,Guest 2834,MY,50260029,60,Male,+62-9165137,guest8528@example.com
602,2022-01-30,Suite,2500000,OTA-Booking.com,2022-02-16 14:00:00,2022-02-17 22:00:00,1,0,1,Guest 9474,TH,68515464,21,Female,+62-6157625,guest4162@example.com
603,2022-08-31,Deluxe,1500000,Walk-in,2022-09-02 17:00:00,2022-09-09 04:00:00,4,2,6,Guest 6808,SG,61714598,27,Male,+62-7706612,guest1123@example.com
604,2024-01-04,Family,1000000,OTA-Booking.com,2024-01-24 17:00:00,2024-02-07 03:00:00,3,0,13,Guest 9089,PH,48869687,37,Female,+62-3943876,guest7719@example.com
605,2023-07-24,Regular,1000000,Walk-in,2023-08-03 18:00:00,2023-08-17 02:00:00,3,2,13,Guest 3556,MY,13665579,20,Female,+62-7397934,guest6382@example.com
606,2022-06-27,Fancy,2000000,Walk-in,2022-06-30 17:00:00,2022-07-13 02:00:00,2,0,12,Guest 1289,PH,75694569,31,Female,+62-7629535,guest5904@example.com
607,2022-10-11,Fancy,2000000,Walk-in,2022-10-21 18:00:00,2022-11-04 05:00:00,2,0,13,Guest 2762,MY,38029070,20,Female,+62-7167138,guest9817@example.com
608,2024-10-31,Fancy,2000000,OTA-Tiket.com,2024-11-20 15:00:00,2024-11-23 00:00:00,2,0,2,Guest 2988,ID,71297474,25,Female,+62-5715878,guest8995@example.com
609,2023-06-23,Suite,2500000,Walk-in,2023-06-27 16:00:00,2023-07-12 00:00:00,4,2,14,Guest 4109,TH,93085012,21,Male,+62-5822647,guest1141@example.com
610,2022-09-14,Suite,2500000,Group Travel Agent,2022-09-21 17:00:00,2022-09-28 00:00:00,1,2,6,Guest 6590,PH,67910764,65,Male,+62-6369368,guest5753@example.com
611,2022-09-19,Regular,1000000,OTA-Traveloka,2022-09-26 17:00:00,2022-10-09 04:00:00,3,1,12,Guest 3079,PH,12657474,39,Male,+62-2351288,guest2246@example.com
612,2020-08-08,Family,1000000,OTA-Booking.com,2020-09-01 18:00:00,2020-09-05 02:00:00,3,2,3,Guest 1972,ID,99215440,41,Male,+62-8018320,guest5351@example.com
613,2021-09-22,Presidential,3000000,Group Travel Agent,2021-10-07 18:00:00,2021-10-21 04:00:00,1,0,13,Guest 7755,MY,83724926,57,Female,+62-9515278,guest8049@example.com
614,2023-01-16,Fancy,2000000,OTA-Booking.com,2023-01-28 15:00:00,2023-02-02 23:00:00,2,2,5,Guest 7194,ID,13792688,57,Male,+62-2497742,guest6471@example.com
615,2021-03-26,Presidential,3000000,OTA-Traveloka,2021-04-11 16:00:00,2021-04-15 01:00:00,3,0,3,Guest 2898,TH,49677173,43,Female,+62-2512298,guest9642@example.com
616,2022-07-03,Family,1000000,OTA-Booking.com,2022-07-04 16:00:00,2022-07-09 23:00:00,2,2,5,Guest 4418,SG,18373262,27,Female,+62-6851468,guest1277@example.com
617,2020-02-22,Fancy,2000000,Group Travel Agent,2020-03-11 16:00:00,2020-03-22 01:00:00,4,1,10,Guest 5471,PH,24328909,37,Male,+62-6238861,guest9334@example.com
618,2023-09-05,Deluxe,1500000,OTA-Booking.com,2023-09-17 18:00:00,2023-09-27 02:00:00,1,1,9,Guest 8499,ID,98268031,41,Female,+62-3637873,guest2164@example.com
619,2021-08-03,Regular,1000000,Walk-in,2021-08-15 14:00:00,2021-08-27 23:00:00,1,0,12,Guest 8302,MY,74827417,37,Male,+62-2834082,guest3340@example.com
620,2021-07-10,Family,1000000,OTA-Booking.com,2021-07-28 16:00:00,2021-08-01 00:00:00,1,1,3,Guest 2715,TH,80097965,57,Female,+62-8474040,guest1608@example.com
621,2020-11-21,Fancy,2000000,Group Travel Agent,2020-12-08 18:00:00,2020-12-20 01:00:00,3,1,11,Guest 2141,MY,42670865,53,Female,+62-3839315,guest5686@example.com
622,2020-10-18,Standard,500000,OTA-Booking.com,2020-10-22 15:00:00,2020-10-31 01:00:00,2,2,8,Guest 5755,SG,71144212,40,Female,+62-3639014,guest8461@example.com
623,2020-04-28,Family,1000000,Walk-in,2020-05-11 16:00:00,2020-05-22 01:00:00,1,1,10,Guest 2256,TH,35910687,49,Male,+62-1650805,guest5432@example.com
624,2021-08-22,Presidential,3000000,OTA-Booking.com,2021-09-15 15:00:00,2021-09-21 01:00:00,3,2,5,Guest 9720,MY,13582438,35,Female,+62-5065397,guest7833@example.com
625,2024-03-27,Suite,2500000,Walk-in,2024-04-16 17:00:00,2024-04-22 02:00:00,1,2,5,Guest 7038,MY,44104626,25,Male,+62-5005012,guest2692@example.com
626,2023-12-29,Suite,2500000,Walk-in,2024-01-23 18:00:00,2024-01-29 01:00:00,2,0,5,Guest 4504,MY,57003861,36,Male,+62-9063511,guest5316@example.com
627,2020-02-27,Deluxe,1500000,OTA-Tiket.com,2020-03-10 17:00:00,2020-03-12 00:00:00,1,0,1,Guest 1455,TH,75189597,61,Male,+62-9671877,guest1985@example.com
628,2020-11-01,Regular,1000000,OTA-Traveloka,2020-11-27 14:00:00,2020-12-05 23:00:00,4,1,8,Guest 4408,MY,60019602,64,Female,+62-2907507,guest3313@example.com
629,2024-10-30,Regular,1000000,OTA-Tiket.com,2024-10-31 18:00:00,2024-11-12 01:00:00,3,0,11,Guest 2355,TH,13003372,61,Female,+62-5395742,guest2317@example.com
630,2023-12-29,Standard,500000,OTA-Booking.com,2024-01-02 15:00:00,2024-01-06 23:00:00,4,2,4,Guest 7968,PH,98671303,47,Female,+62-2276073,guest8864@example.com
631,2020-12-05,Family,1000000,OTA-Traveloka,2020-12-19 16:00:00,2020-12-28 23:00:00,3,2,9,Guest 7926,SG,35184752,30,Male,+62-3659587,guest9463@example.com
632,2024-07-04,Suite,2500000,OTA-Booking.com,2024-08-02 14:00:00,2024-08-09 00:00:00,4,1,6,Guest 7603,SG,52304265,25,Female,+62-8327763,guest1628@example.com
633,2023-10-31,Deluxe,1500000,OTA-Tiket.com,2023-11-13 17:00:00,2023-11-27 02:00:00,1,2,13,Guest 1770,TH,39517291,44,Male,+62-8274644,guest9688@example.com
634,2022-06-03,Presidential,3000000,OTA-Tiket.com,2022-06-24 16:00:00,2022-07-04 01:00:00,4,0,9,Guest 5864,MY,88795798,41,Female,+62-1272315,guest9765@example.com
635,2023-07-16,Standard,500000,OTA-Traveloka,2023-08-07 14:00:00,2023-08-20 21:00:00,1,1,13,Guest 7764,PH,49023425,31,Male,+62-1784515,guest3531@example.com
636,2024-09-07,Deluxe,1500000,Walk-in,2024-10-06 15:00:00,2024-10-15 22:00:00,2,0,9,Guest 6902,MY,42647662,48,Female,+62-8530486,guest6639@example.com
637,2020-10-13,Standard,500000,OTA-Tiket.com,2020-10-25 18:00:00,2020-11-07 03:00:00,1,2,12,Guest 6407,TH,72565883,23,Female,+62-9278543,guest5489@example.com
638,2022-12-12,Presidential,3000000,OTA-Tiket.com,2023-01-06 17:00:00,2023-01-15 02:00:00,1,2,8,Guest 8407,ID,34799117,46,Female,+62-2422785,guest6654@example.com
639,2022-12-09,Family,1000000,Walk-in,2022-12-25 14:00:00,2023-01-09 00:00:00,1,0,14,Guest 3124,ID,32883204,52,Female,+62-5817344,guest2939@example.com
640,2020-05-19,Fancy,2000000,OTA-Tiket.com,2020-05-21 18:00:00,2020-05-24 01:00:00,1,1,2,Guest 4791,PH,43521602,22,Female,+62-1735082,guest2510@example.com
641,2020-09-09,Regular,1000000,OTA-Traveloka,2020-10-04 18:00:00,2020-10-15 02:00:00,3,2,10,Guest 6632,SG,92637886,47,Male,+62-8830471,guest8699@example.com
642,2022-07-24,Fancy,2000000,OTA-Booking.com,2022-08-12 14:00:00,2022-08-21 21:00:00,4,2,9,Guest 9647,SG,69807816,44,Female,+62-6121006,guest7830@example.com
643,2023-04-17,Regular,1000000,OTA-Booking.com,2023-05-03 16:00:00,2023-05-17 00:00:00,3,2,13,Guest 5349,PH,90958548,64,Male,+62-2393777,guest8873@example.com
644,2021-01-04,Fancy,2000000,OTA-Traveloka,2021-01-25 18:00:00,2021-02-06 03:00:00,1,1,11,Guest 1167,PH,72359866,27,Female,+62-3517906,guest3005@example.com
645,2022-08-14,Suite,2500000,OTA-Tiket.com,2022-08-26 15:00:00,2022-08-31 01:00:00,4,1,4,Guest 9318,TH,61846078,23,Male,+62-1142522,guest7544@example.com
646,2021-08-10,Fancy,2000000,OTA-Tiket.com,2021-08-14 16:00:00,2021-08-29 03:00:00,1,0,14,Guest 9921,ID,66335636,30,Female,+62-3578772,guest1653@example.com
647,2024-03-23,Suite,2500000,Group Travel Agent,2024-04-15 16:00:00,2024-04-20 01:00:00,4,1,4,Guest 9670,MY,16902739,38,Male,+62-9421396,guest5722@example.com
648,2020-09-21,Standard,500000,OTA-Tiket.com,2020-09-24 17:00:00,2020-09-27 04:00:00,3,1,2,Guest 3536,TH,16075856,42,Male,+62-5212342,guest7296@example.com
649,2023-06-19,Regular,1000000,Walk-in,2023-07-10 15:00:00,2023-07-18 00:00:00,2,1,7,Guest 5924,MY,84332581,28,Male,+62-8612404,guest4566@example.com
650,2021-06-13,Standard,500000,Group Travel Agent,2021-07-03 18:00:00,2021-07-13 05:00:00,4,1,9,Guest 8138,TH,87279433,64,Female,+62-7207818,guest9932@example.com
651,2020-07-08,Deluxe,1500000,Walk-in,2020-07-17 17:00:00,2020-07-24 02:00:00,4,0,6,Guest 3794,TH,90955271,43,Female,+62-4300786,guest5541@example.com
652,2021-09-04,Presidential,3000000,Group Travel Agent,2021-09-23 15:00:00,2021-09-28 23:00:00,1,0,5,Guest 4075,TH,47478906,58,Female,+62-5134474,guest2815@example.com
653,2024-02-10,Presidential,3000000,Walk-in,2024-03-11 15:00:00,2024-03-13 01:00:00,3,2,1,Guest 8585,SG,54712201,42,Female,+62-9100123,guest3735@example.com
654,2023-07-03,Deluxe,1500000,Walk-in,2023-07-19 18:00:00,2023-08-03 05:00:00,4,1,14,Guest 3050,MY,73536911,55,Female,+62-4621402,guest8068@example.com
655,2020-02-27,Regular,1000000,OTA-Traveloka,2020-03-20 17:00:00,2020-03-22 02:00:00,2,1,1,Guest 9824,SG,47425211,45,Male,+62-3582150,guest3314@example.com
656,2023-10-30,Suite,2500000,OTA-Tiket.com,2023-11-10 14:00:00,2023-11-23 21:00:00,2,1,13,Guest 4561,ID,93803127,58,Male,+62-9065338,guest6199@example.com
657,2024-08-25,Fancy,2000000,Walk-in,2024-09-05 14:00:00,2024-09-11 21:00:00,1,1,6,Guest 1461,SG,63857358,22,Female,+62-8737005,guest3999@example.com
658,2021-04-30,Presidential,3000000,OTA-Booking.com,2021-05-09 17:00:00,2021-05-13 02:00:00,1,1,3,Guest 3518,SG,25970588,33,Female,+62-8145581,guest1626@example.com
659,2023-12-03,Presidential,3000000,OTA-Booking.com,2023-12-22 15:00:00,2024-01-01 02:00:00,4,1,9,Guest 6185,MY,64544253,56,Female,+62-9270510,guest2817@example.com
660,2022-06-01,Regular,1000000,Group Travel Agent,2022-06-03 14:00:00,2022-06-12 22:00:00,2,1,9,Guest 9331,SG,60466693,36,Female,+62-9980757,guest6181@example.com
661,2024-04-09,Fancy,2000000,OTA-Traveloka,2024-04-14 17:00:00,2024-04-17 03:00:00,3,1,2,Guest 6060,SG,32959629,28,Male,+62-6326299,guest7887@example.com
662,2022-07-23,Presidential,3000000,Walk-in,2022-08-14 18:00:00,2022-08-18 05:00:00,4,1,3,Guest 2622,PH,50361061,25,Male,+62-4988941,guest1561@example.com
663,2023-10-12,Standard,500000,OTA-Booking.com,2023-10-27 16:00:00,2023-11-05 01:00:00,4,1,8,Guest 6992,PH,20590734,39,Female,+62-8768476,guest7840@example.com
664,2023-05-19,Deluxe,1500000,Group Travel Agent,2023-05-22 14:00:00,2023-05-29 21:00:00,3,1,7,Guest 4458,TH,30786619,21,Female,+62-5757550,guest2210@example.com
665,2024-09-03,Family,1000000,Walk-in,2024-09-23 18:00:00,2024-10-06 05:00:00,4,1,12,Guest 1895,ID,90626517,46,Male,+62-2617948,guest8503@example.com
666,2023-04-07,Fancy,2000000,OTA-Traveloka,2023-04-18 17:00:00,2023-04-23 03:00:00,2,1,4,Guest 5300,PH,31563400,32,Female,+62-7684963,guest3872@example.com
667,2021-02-03,Deluxe,1500000,Walk-in,2021-03-05 16:00:00,2021-03-10 02:00:00,2,1,4,Guest 3670,ID,87496703,28,Female,+62-6814046,guest2116@example.com
668,2023-10-27,Suite,2500000,OTA-Booking.com,2023-10-30 14:00:00,2023-11-13 22:00:00,3,1,14,Guest 4931,PH,40842149,22,Female,+62-9644776,guest5038@example.com
669,2022-08-23,Fancy,2000000,OTA-Tiket.com,2022-09-02 15:00:00,2022-09-07 23:00:00,3,0,5,Guest 6733,SG,47742070,27,Female,+62-7919341,guest3234@example.com
